route_id,name,updated,n_cues,langs_found,lang_breakdown,guessed_language,lang_mixed,n_uturn_on_straight,n_turn_on_straight,quarantine,track_pts
53684515,Malmö - Lund (Schleife) 43 km DEU 2026,2026-05-12T16:31:38Z,117,"DE,EN","EN:56,DE:33",EN,YES,1,37,,1191
53684518,Malmö (Schleife) 27 km DEU 2026,2026-05-12T16:28:34Z,108,"DE,EN","DE:74,EN:10",DE,YES,0,45,,785
53684520,Rødvig - Køge 44 km DEU 2026,2026-04-24T08:01:54Z,56,"DE,EN","DE:50,EN:1",DE,YES,0,8,,863
53684523,Køge - Stevns Klint (Schleife) 68 km DEU 2026,2026-05-12T16:27:24Z,67,"DE,EN","DE:46,EN:20",DE,YES,0,10,,1298
53684524,Køge - Stevns Klint (Schleife) 62 km DEU 2026,2026-05-12T16:25:43Z,48,"DE,EN","DE:36,EN:9",DE,YES,0,10,,1105
53684531,Helsingborg - Landskrona 27 km DEU 2026,2026-06-09T14:17:02Z,66,"DE,EN","DE:29,EN:25",DE,YES,1,14,,726
53684533,Helsingborg (Schleife) 21 km DEU 2026,2026-05-12T16:22:41Z,56,"DE,EN","DE:34,EN:2",DE,YES,0,31,,529
53684538,Helsingør (Schleife) 27 km DEU 2026,2026-07-06T06:59:41Z,35,"DE,EN","DE:25,EN:8",DE,YES,0,7,,621
53684541,Copenhagen - Helsingør 49 km DEU 2026,2026-05-12T16:17:34Z,83,"DE,EN","DE:44,EN:28",DE,YES,0,29,,1077
53702374,Terneuzen - Antwerp 64 km ENG 2026,2026-01-12T16:34:22Z,117,EN,EN:117,EN,,2,33,,1201
53774081,Haarlem (Spaarndamseweg) - Keukenhof (loop) 47 km 2026 DEU,2026-04-08T13:24:51Z,129,"DE,EN,NL","DE:99,EN:3,NL:2",DE,YES,0,45,,1185
53782087,Wormerveer - Zaanse Schans - Amsterdam 46 km DEU 2026,2026-01-21T09:20:17Z,87,DE,DE:68,DE,,1,19,,1111
53782092,Wormerveer - Zaanse Schans - Amsterdam 40 km DEU 2026,2026-01-21T09:22:08Z,79,"DE,EN","DE:61,EN:4",DE,YES,0,15,,989
53805732,Thionville - Remich 44 km DEU 2026,2026-02-27T08:32:07Z,70,"DE,EN","DE:56,EN:1",DE,YES,0,17,,1002
53805733,Richemont - Remich 52 km DEU 2026,2026-02-27T08:22:53Z,75,"DE,EN","DE:63,EN:2",DE,YES,0,19,,1144
53805734,Remich - Saarburg (entlang Fluss) 48 km DEU 2026,2026-02-27T08:17:49Z,56,"DE,EN","DE:42,EN:1",DE,YES,0,23,,1199
53805735,Remich - Saarburg (über Mannebach) 40 km DEU 2026,2026-02-27T08:10:29Z,47,"DE,EN","DE:41,EN:1",DE,YES,0,14,,937
53805737,Remich - Saarburg (über Saarschleife) 35 km DEU 2026,2026-02-27T10:41:12Z,53,"DE,EN","DE:44,EN:1",DE,YES,0,11,,829
53805738,Saarburg - Trier (Stadt) 28 km DEU 2026,2026-02-28T10:37:04Z,57,"DE,EN","DE:37,EN:1",DE,YES,0,24,,854
53805739,Saarburg - Trier (Stadt) (über Igel) 34 km DEU 2026,2026-02-28T10:30:52Z,62,"DE,EN","DE:44,EN:1",DE,YES,0,19,,1008
53805742,Schweich - Bernkastel-Kues 55 km DEU 2026,2026-02-26T13:21:11Z,102,"DE,EN,NL","DE:68,NL:3,EN:1",DE,YES,0,28,,1125
53805747,Zell - Cochem 38 km DEU 2026,2026-07-06T14:08:48Z,34,"DE,EN","EN:22,DE:10",EN,YES,1,16,,862
53805793,Schengen - Metz 65 km DEU 2026,2026-01-25T20:14:53Z,80,"DE,EN","DE:64,EN:1",DE,YES,0,14,,1393
53805796,Remich - Thionville 44 km DEU 2026,2026-02-28T08:41:57Z,61,"DE,EN","DE:47,EN:1",DE,YES,1,15,,963
53805800,Saarburg - Remich (über Mannebach) 44 km DEU 2026,2026-02-28T08:46:52Z,74,DE,DE:64,DE,,1,25,,1005
53805809,Bernkastel-Kues - Schweich 54 km DEU 2026,2026-02-26T13:19:55Z,89,"DE,NL","DE:65,NL:5",DE,YES,1,23,,1220
53806290,Hassfurt - Bamberg 38 km DEU 2026,2026-03-20T07:45:01Z,75,"DE,EN","DE:44,EN:4",DE,YES,0,29,,904
53806292,Kitzingen - Schweinfurt 60 km DEU 2026,2026-01-25T19:33:43Z,118,"DE,EN","DE:87,EN:1",DE,YES,0,45,,1552
53806298,Hassfurt - Schweinfurt 42 km DEU 2026,2026-02-28T08:53:17Z,52,"DE,EN","DE:39,EN:1",DE,YES,0,16,,901
53806303,Karlstadt - Lohr 31 km DEU 2026,2026-02-27T12:56:14Z,43,"DE,NL","DE:26,NL:14",DE,YES,0,4,,979
53806307,Freudenberg – Aschaffenburg 50 km DEU 2026,2026-02-27T11:13:00Z,96,"DE,EN","DE:77,EN:1",DE,YES,0,27,,1093
53814287,Rüdesheim - Mainz (entlang Fluss) 32 km DEU 2026,2026-02-27T12:07:19Z,70,"DE,EN","DE:51,EN:1",DE,YES,0,31,,692
53814292,Rüdesheim - Mainz (über Kloster) 39 km DEU 2026,2026-02-27T12:10:11Z,96,"DE,NL","DE:64,NL:1",DE,YES,0,46,,927
53814347,Mainz - Rüdesheim (über Weinregionen) 35 km DEU 2026,2026-02-27T12:21:12Z,100,"DE,EN","DE:79,EN:5",DE,YES,1,31,,794
53814362,Sankt Goar - Koblenz 38 km DEU 2026,2026-02-28T12:52:01Z,46,"DE,EN","DE:28,EN:1",DE,YES,0,17,,707
53839192,Breukelen - Amsterdam (Hoxten)  35 km DEU 2025,2026-01-28T14:42:52Z,47,"DE,EN","DE:28,EN:3",DE,YES,0,12,,962
53844936,Breukelen - Amsterdam (Hoxten)  35 km DEU 2025,2026-01-29T11:20:25Z,47,"DE,EN","DE:28,EN:3",DE,YES,0,12,,962
53844939,Tholen - Bergen op Zoom - Antwerpen ENG 2025,2026-01-29T11:20:26Z,99,EN,EN:99,EN,,1,25,,1002
53844941,Dendermonde - Ghent (city) 39 km ENG 2026 (X),2026-02-19T14:28:15Z,84,"EN,NL","EN:78,NL:3",EN,YES,0,13,,984
53844943,Gent (Evergem) - Bruges (via Bulskampveld) 52 km ENG 2026,2026-06-18T08:03:08Z,81,"DE,EN","EN:79,DE:1",EN,YES,1,17,,1318
53844945,Bruges - Blankenberge loop 55 km ENG 2025,2026-01-29T11:20:28Z,105,"EN,NL","EN:88,NL:13",EN,YES,0,26,,1376
53851578,St. Amands - Antwerp 40 km DEU 2026,2026-01-30T08:37:53Z,90,"DE,EN","DE:43,EN:19",DE,YES,1,26,,1019
53851711,Schoonhoven - Oudewater - Utrecht 45 km / 28 mi DEU 2026,2026-01-30T09:18:59Z,84,"DE,EN","DE:66,EN:1",DE,YES,0,28,,1038
53851858,Schoonhoven - Kinderdijk - Dordrecht 38 km DEU 2026 (X),2026-07-02T12:37:53Z,80,"DE,EN","DE:59,EN:3",DE,YES,0,27,,1035
53852922,Antwerp - St. Amands 42 km DEU 2026 (X),2026-01-30T13:07:13Z,139,"DE,EN","DE:101,EN:2",DE,YES,0,43,,1631
53852934,Dendermonde - Ghent (city) 39 km DEU 2026 (X),2026-02-19T14:27:54Z,92,"DE,EN","DE:62,EN:16",DE,YES,0,17,,1284
53852990,"Ghent (city) - Merelbeke 7,5 km DEU 2026",2026-02-28T09:42:35Z,24,"DE,EN","EN:16,DE:2",EN,YES,0,6,,280
53899215,Havrincourt - Douai 47 km ENG 2026,2026-02-05T08:49:34Z,81,"EN,NL","EN:71,NL:10",EN,YES,0,17,,1416
53899216,Havrincourt - Cambrai - Douai 61 km ENG 2026,2026-02-05T08:49:34Z,112,"EN,NL","EN:99,NL:13",EN,YES,0,21,,1846
53899218,Douai - Lille (via Lens) 65 km ENG 2026,2026-02-05T08:49:35Z,146,EN,EN:146,EN,,1,49,,1730
53899219,Comines - Kortrijk - Harelbeke 39 km ENG 2026,2026-02-05T08:49:36Z,80,"EN,NL","EN:72,NL:8",EN,YES,1,11,,1135
53899220,Comines - Kortrijk - Harelbeke 46 km ENG 2026,2026-02-05T08:49:36Z,91,"EN,NL","EN:83,NL:8",EN,YES,0,12,,1285
53899221,Comines - Kortrijk - Harelbeke (via Tyne Cot) 53 km ENG 2026,2026-02-05T08:49:36Z,104,"EN,NL","EN:96,NL:8",EN,YES,0,17,,1473
53899222,Harelbeke - Oudenaarde - Deinze 57 km ENG 2026,2026-02-05T08:49:37Z,138,EN,EN:138,EN,,1,32,,1567
53899223,Deinze - Bruges 46 km ENG 2026,2026-02-05T08:49:37Z,69,"EN,NL","EN:54,NL:14",EN,YES,0,10,,1431
53899232,Waregem - Kortrijk - Menen (via Flanders Field) 48 km ENG 2026,2026-02-05T08:52:09Z,113,EN,EN:113,EN,,1,24,,1409
53899234,Menen - Lille 36 km ENG 2026,2026-02-05T08:52:10Z,50,"EN,NL","EN:33,NL:13",EN,YES,0,14,,764
53899235,Menen - Lille (via Tyne Cot) 58 km ENG 2026,2026-02-05T08:52:10Z,121,"EN,NL","EN:102,NL:15",EN,YES,0,25,,1678
53899238,Don - Arleux (via Lens / Vimy) 65 km ENG 2026,2026-02-05T08:52:11Z,106,"EN,NL","EN:102,NL:3",EN,YES,0,19,,1738
53899241,Ytres - Péronne - Cappy 46 km ENG 2026,2026-02-05T08:52:12Z,52,EN,EN:52,EN,,1,14,,902
53899244,Corbie - Amiens 29 km ENG 2026,2026-02-05T08:52:13Z,62,"EN,NL","EN:45,NL:17",EN,YES,0,14,,1459
53899246,Amiens - Samara 42 km ENG 2026,2026-02-05T08:52:14Z,77,"EN,NL","EN:67,NL:9",EN,YES,0,17,,1118
53899247,Amiens - Samara 51 km ENG 2026,2026-02-05T08:52:14Z,93,"EN,NL","EN:78,NL:14",EN,YES,0,24,,1288
53899248,Samara - Long 39 km ENG 2026,2026-02-05T08:52:15Z,64,"EN,NL","NL:43,EN:20",NL,YES,0,12,,1444
53899249,Long - Abbeville 48 km ENG 2026,2026-02-05T08:52:15Z,68,"EN,NL","NL:35,EN:33",NL,YES,0,12,,1163
53899250,Long - Abbeville 57 km ENG 2026,2026-02-05T08:52:16Z,55,"EN,NL","NL:31,EN:22",NL,YES,0,16,,1149
53900784,Lagny - Meaux 45km dag 3  ENG 2026,2026-02-05T14:54:09Z,114,"EN,NL","EN:95,NL:19",EN,YES,0,34,,1039
53994178,Amsterdam (Buiksloterweg) - Zaanse Schans - Zaandam 28 km DEU 2026,2026-03-27T10:00:41Z,57,DE,DE:48,DE,,1,14,,765
53994474,RS tulip day 3 Haarlem - Cruiquis - Haarlem,2026-02-19T07:46:09Z,104,EN,EN:104,EN,,1,21,,815
53994827,RS Tulip Day 7 - Alkmaar - De Rijp - Wormerveer - Amsterdam,2026-03-30T08:17:49Z,85,EN,EN:85,EN,,1,23,,1205
54082601,Dag 3 Haarlem - Amsterdam,2026-02-27T20:40:12Z,69,EN,EN:69,EN,,1,20,,711
54152898,Alphen a/d Rijn - Uithoorn 37 km ENG 2026,2026-04-19T19:08:03Z,33,"EN,NL","EN:30,NL:3",EN,YES,0,4,,1548
54165356,Paris (Pont-de-Sevres) - Paris (Bougival) 28 KM ENG 2026 Q-ENG,2026-03-07T16:24:46Z,114,"EN,NL","NL:84,EN:22",NL,YES,0,32,,857
54165408,Paris (Bougival) - Auvers-sur-Oise 35 km ENG 2026,2026-03-07T16:18:23Z,90,"EN,NL","EN:89,NL:1",EN,YES,0,27,,905
54221011,Huizen - Zaandam 48 km NLD 2026,2026-03-18T12:34:03Z,86,"EN,NL","NL:74,EN:1",NL,YES,3,27,,1276
54221015,Huizen - Amsterdam (Minerva & Buiksloterweg) 38 km NLD 2026,2026-03-18T10:51:38Z,66,"EN,NL","NL:58,EN:2",NL,YES,0,21,,1035
54221048,Volendam - Zaanse Schans 48 km NLD 2026,2026-03-18T12:22:06Z,90,NL,NL:87,NL,,1,17,,1248
54221058,Zaandam - Waterland (rondrit) 47 km NLD 2026,2026-03-18T10:13:54Z,89,NL,NL:87,NL,,1,19,,1310
54221080,Texel (rondrit Oudeschild) 42 km NLD 2026 omgekeerd,2026-03-26T16:20:59Z,70,"EN,NL","NL:63,EN:2",NL,YES,0,11,,1356
54221082,Texel (rondrit Oudeschild) 42 km NLD 2026,2026-03-26T16:20:59Z,80,"EN,NL","NL:76,EN:1",NL,YES,0,15,,1339
54221084,Volendam - Amsterdam (Minerva) (via Marken) 51 km NLD 2026,2026-03-16T13:41:21Z,119,"EN,NL","NL:108,EN:7",NL,YES,0,45,,1478
54221088,Volendam - Amsterdam (Minerva) 29 km NLD 2026,2026-03-16T13:36:07Z,61,NL,NL:60,NL,,1,23,,799
54221090,Medemblik - Enkhuizen (via Hoorn ) 52 km NLD 2026,2026-04-08T09:46:16Z,81,"EN,NL","NL:75,EN:2",NL,YES,0,23,,1401
54221095,Medemblik - Enkhuizen (via Twisk) 39 km NLD 2026,2026-03-16T14:01:54Z,72,"EN,NL","NL:65,EN:1",NL,YES,0,27,,1109
54221110,Texel (rondrit veerboot) 51 km NLD 2026,2026-03-12T12:41:40Z,93,"EN,NL","NL:90,EN:1",NL,YES,0,27,,1385
54221118,Texel (rondrit veerboot) 49 km NLD 2026,2026-03-12T12:40:02Z,93,"EN,NL","NL:87,EN:2",NL,YES,0,21,,1272
54221121,Texel (rondrit veerboot) 43 km NLD 2026,2026-03-12T12:41:30Z,85,"EN,NL","NL:79,EN:1",NL,YES,0,20,,1138
54221123,Den Helder: Veerboot - Ship 2 km NLD 2026,2026-03-12T12:07:16Z,8,"EN,NL","NL:7,EN:1",NL,YES,0,0,,84
54221125,"Den Helder: Ship - veerboot 2,1 km NLD 2026",2026-03-12T12:07:01Z,6,"EN,NL","NL:5,EN:1",NL,YES,0,0,,88
54221148,Alkmaar - Dunes (rondrit via Bergen) 34 km NLD 2026 Q,2026-03-12T08:32:05Z,61,EN,EN:61,EN,,1,16,,1048
54305485,Schoonhoven - Utrecht 44 km ENG 2026,2026-04-02T18:49:12Z,97,"EN,NL","EN:96,NL:1",EN,YES,0,30,,1296
54311578,Breukelen - Zaandam 46 km ENG 2026,2026-04-02T05:59:04Z,68,EN,EN:65,EN,,1,13,,1119
54313954,Grou-Heeg 46km ENG,2026-07-15T07:59:42Z,57,EN,EN:56,EN,,1,19,,1213
54337874,Breukelen - Amsterdam (Buiksloterweg) 47 km DEU 2026,2026-03-27T09:29:30Z,64,DE,DE:51,DE,,2,21,,1293
54338105,Gouda - Uithoorn 43 km DEU 2026,2026-03-27T09:19:02Z,72,"DE,EN","DE:58,EN:2",DE,YES,0,20,,1124
54342956,Wurzburg - Karlstadt - Lohr 59km ENG 2026,2026-07-02T14:58:30Z,81,"EN,NL","EN:80,NL:1",EN,YES,0,18,,1216
54343721,Bamberg - Hassfurt - Schweinfurt 59 km ENG 2026,2026-03-29T10:48:45Z,95,"EN,NL","NL:60,EN:26",NL,YES,0,36,,1385
54345203,Haßfurt-Bamberg 40 km Eng 2026 ,2026-06-14T07:20:59Z,105,"DE,EN,NL","DE:40,EN:22,NL:17",DE,YES,0,34,,1162
54351790,Amsterdam (Minerva) - Haarlem - Zaandam 52 km ENG 2026,2026-03-23T15:51:00Z,126,"DE,EN","DE:88,EN:5",DE,YES,0,26,,1418
54360739,Alphen a/d Rijn - Kudelstaart 39 km ENG 2026 (white label),2026-03-25T15:49:31Z,33,"EN,NL","EN:21,NL:4",EN,YES,0,7,,946
54360749,Zaandam - Zaanse Schans - Alkmaar (via Heiloo) 39 km ENG 2026 (white label),2026-03-25T15:55:10Z,98,"EN,NL","EN:77,NL:8",EN,YES,0,30,,1071
54360750,Zaandam - Zaanse Schans - Alkmaar (via Egmond) 50 km ENG 2026 (white label),2026-03-25T15:55:06Z,103,"EN,NL","EN:87,NL:5",EN,YES,0,23,,1265
54360751,Zaandam - Zaanse Schans - Alkmaar (via Schermer) 48 km (before 15 April) ENG 2026 (white label),2026-03-25T15:55:01Z,91,"DE,EN","EN:75,DE:13",EN,YES,0,37,,1236
54360752,Zaandam - Zaanse Schans - Alkmaar (via Schermer) 45 km ENG 2026 (white label),2026-03-25T15:54:56Z,86,"DE,EN","EN:70,DE:13",EN,YES,0,28,,1180
54360759,Alkmaar - Amsterdam (Oosterdok) (via Schermer) 55 km ENG 2026 (white label),2026-03-25T15:52:51Z,75,"EN,NL","EN:67,NL:3",EN,YES,0,7,,1413
54360761,Akersloot - Amsterdam (Oosterdok) (before 15 April) 36 km ENG 2026 (white label),2026-03-25T15:53:03Z,63,"EN,NL","EN:59,NL:4",EN,YES,1,14,,1006
54360762,Akersloot - Amsterdam (Oosterdok) (before 15 April) 43 km ENG 2026 (white label),2026-03-25T15:53:10Z,77,"EN,NL","EN:73,NL:4",EN,YES,0,23,,1154
54360763,Alkmaar - Amsterdam (Oosterdok) (via Schermer) (before 15 April) 53 km ENG 2026 (white label),2026-03-25T15:53:16Z,92,"EN,NL","EN:88,NL:4",EN,YES,0,26,,1350
54360772,Alphen a/d Rijn - Uithoorn 36 km ENG 2026 (white label),2026-03-25T15:53:58Z,30,"EN,NL","EN:22,NL:8",EN,YES,0,5,,1676
54360777,Breukelen - Amsterdam (Buiksloterweg) 47 km ENG 2026 (white label),2026-03-25T15:52:24Z,54,"DE,EN","EN:50,DE:3",EN,YES,0,13,,1081
54366999,Wertheim - Freudenberg - Miltenberg 46 km ENG 2026,2026-03-29T19:47:16Z,72,"DE,EN","EN:61,DE:10",EN,YES,0,17,,1172
54374287,Enkhuizen - Medemblik (via kust) 24 km NLD 2026,2026-03-25T13:06:54Z,45,"EN,NL","NL:38,EN:1",NL,YES,0,19,,768
54374291,Medemblik (rondrit) 28 km NLD 2026,2026-03-25T13:00:21Z,56,"EN,NL","NL:54,EN:1",NL,YES,0,21,,894
54374295,Terschelling (rondrit) 42 km NLD 2026,2026-03-25T13:13:02Z,66,"EN,NL","NL:58,EN:1",NL,YES,0,25,,1227
54374297,Harlingen - Franeker - Makkum (via kust) 40 km NLD 2026,2026-05-13T08:28:36Z,64,"EN,NL","NL:57,EN:5",NL,YES,0,19,,1110
54374300,Harlingen - Franeker - Makkum (via Bolsward) 45 km NLD 2026,2026-05-13T08:29:07Z,73,"EN,NL","NL:67,EN:5",NL,YES,0,16,,1499
54374301,Harlingen - Franeker - Makkum (via Pingjum) 45 km NLD 2026,2026-05-13T08:29:29Z,75,"EN,NL","NL:68,EN:6",NL,YES,0,18,,1317
54374303,Makkum - Stavoren 30 km NLD 2026,2026-06-11T13:59:36Z,46,"EN,NL","NL:32,EN:9",NL,YES,0,9,,972
54374304,Makkum - Stavoren 49 km NLD 2026,2026-06-11T14:00:56Z,58,"EN,NL","NL:46,EN:4",NL,YES,0,12,,1574
54374309,Lemmer - Stavoren 43 km NLD 2026,2026-06-11T07:56:39Z,63,"EN,NL","NL:56,EN:1",NL,YES,0,21,,1319
54387007,Helsingborg (loop) 13 km ENG 2026,2026-06-09T14:08:34Z,43,"EN,NL","EN:41,NL:2",EN,YES,0,25,,391
54387368,Køge - Viking Museum & Vallo (loop) 46 km ENG 2026,2026-05-12T15:58:59Z,68,"EN,NL","EN:65,NL:3",EN,YES,0,13,,1040
54393473,Zaandam - Alkmaar 45 km DEU 2026,2026-04-07T14:34:10Z,79,"DE,EN","DE:58,EN:2",DE,YES,0,19,,1463
54393553,Stavoren (Schleife) 42 km DEU 2026 (N),2026-04-07T14:54:57Z,61,"DE,EN","DE:44,EN:2",DE,YES,0,13,,1273
54393569,Medemblik - Enkhuizen (über Twisk) 39 km DEU 2026 (N),2026-04-07T14:27:10Z,68,"DE,EN","DE:51,EN:1",DE,YES,0,27,,1272
54393584,Volendam - Amsterdam (Minerva) 29 km DEU 2026 (N),2026-04-07T15:10:35Z,59,"DE,EN","DE:40,EN:1",DE,YES,0,22,,891
54393638,Zaandam - Waterland (Schleife) 47 km DEU 2026,2026-04-07T13:55:11Z,99,"DE,EN","DE:74,EN:1",DE,YES,0,25,,1529
54393707,Volendam - Zaanse Schans 48 km DEU 2026 Q,2026-03-26T19:24:09Z,90,"EN,NL","EN:79,NL:5",EN,YES,0,16,,1303
54394016,Volendam - Amsterdam (Minerva) (über Marken) 51 km DEU 2026 (N),2026-04-07T15:21:27Z,119,"DE,EN","DE:91,EN:1",DE,YES,0,44,,1752
54401476,Schweinfurt – Marktbreit 68 km ENG 2026,2026-03-27T13:08:34Z,149,"EN,NL","EN:80,NL:65",EN,YES,0,38,,2265
54402315,Køge - Viking Museum & Vallo (loop) 39 km ENG 2026,2026-05-07T13:51:13Z,73,"EN,NL","EN:59,NL:13",EN,YES,0,10,,1015
54408004,Cuijk - Groesbeek - Nijmegen - Arnhem 54 km NLD 2026,2026-04-28T13:32:21Z,108,"EN,NL","EN:62,NL:17",EN,YES,0,22,,1170
54408248,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km NLD 2026,2026-04-29T10:17:09Z,120,"EN,NL","EN:103,NL:12",EN,YES,0,23,,1296
54410198,Mook - Kranenburg (D) - Nijmegen - Arnhem 55km NLD 2026,2026-04-29T10:17:23Z,112,"EN,NL","EN:96,NL:9",EN,YES,0,16,,1232
54410206,Mook - Groesbeek - Nijmegen - Arnhem 50 km NLD 2026,2026-04-28T15:59:55Z,108,"EN,NL","EN:76,NL:11",EN,YES,0,24,,1131
54413819,Nijmegen - Tolkamer - Arnhem 55 km NL 2026 (copy),2026-03-28T08:22:48Z,98,"EN,NL","NL:63,EN:5",NL,YES,0,24,,1937
54413902,Nijmegen  - Arnhem 31km NL 2026,2026-03-28T08:52:43Z,70,"EN,NL","EN:41,NL:17",EN,YES,1,18,,1211
54415865,Aschaffenburg - Miltenberg 40 km ENG 2026,2026-06-21T18:49:33Z,128,"DE,EN","EN:83,DE:30",EN,YES,0,32,,1607
54473490,Beverwijk - Alkmaar 36 km ENG 2026,2026-04-16T11:54:09Z,73,"EN,NL","EN:72,NL:1",EN,YES,1,21,,928
54476690,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 63km NLD 2026 Michiel,2026-04-01T19:55:49Z,143,"EN,NL","EN:125,NL:10",EN,YES,1,30,,1482
54502069,Alkmaar - Amsterdam (Minerva) (via Schermer) 53 km ENG 2026,2026-04-23T11:59:01Z,77,"EN,NL","EN:69,NL:2",EN,YES,0,13,,1453
54520915,Enkhuizen - Hoorn 22 km NLD 2026,2026-04-05T07:02:54Z,36,"EN,NL","NL:32,EN:2",NL,YES,0,6,,468
54521110,Hoorn - Zaanse schans 54 km DEU 2026,2026-04-05T07:42:13Z,44,"DE,EN","DE:29,EN:8",DE,YES,0,11,,691
54536501,Test rit: Beverwijk 20km DEU,2026-04-06T12:41:09Z,35,"DE,EN","DE:13,EN:10",DE,YES,0,12,,581
54536660,Keukenhof - Beverwijk 34km DEU,2026-04-08T12:47:56Z,72,"DE,EN","DE:33,EN:25",DE,YES,0,20,,979
54536674,Beverwijk - Alkmaar 36 km DEU 2026,2026-04-08T12:23:48Z,70,"DE,EN","DE:49,EN:7",DE,YES,0,18,,849
54554549,Alkmaar - Zaanse Schans -  (via Schermer) (before 15 April) 42 km ENG 2026,2026-04-07T19:30:04Z,75,"EN,NL","EN:74,NL:1",EN,YES,0,22,,1057
54563880,Alkmaar - Zaanse Schans - Amsterdam (Minerva) 45 km ENG 2026,2026-04-13T07:54:13Z,113,"EN,NL","EN:107,NL:1",EN,YES,0,28,,1317
54563956,Alkmaar - Zaanse Schans - Amsterdam (Minerva) 45 km DEU 2026,2026-04-13T07:54:00Z,126,"DE,EN","DE:94,EN:17",DE,YES,0,36,,1220
54572774,Hoorn - Medemblik - Hoorn 47km DEU 2026,2026-04-09T07:44:00Z,73,"DE,EN","DE:38,EN:26",DE,YES,0,19,,1042
54591869,Nieuwpoort - Utrecht 45 km ENG 2026,2026-04-13T08:34:49Z,102,"EN,NL","EN:100,NL:1",EN,YES,0,32,,1337
54591898,Nieuwpoort - Utrecht 44 km DEU 2026,2026-04-13T08:34:04Z,84,"DE,EN","DE:55,EN:1",DE,YES,0,27,,1286
54596408,Alkmaar - Amsterdam (Buiksloterweg) 47 km ENG 2026,2026-04-23T12:00:54Z,63,"EN,NL","EN:44,NL:17",EN,YES,0,14,,1252
54609300,Alkmaar - Amsterdam (Buiksloterweg) (via Schermer) 51 km ENG 2026,2026-04-23T12:01:50Z,73,"EN,NL","EN:66,NL:2",EN,YES,0,9,,1397
54646549,Volendam - Alkmaar 45km ENG,2026-04-24T16:19:14Z,112,"DE,EN","EN:95,DE:12",EN,YES,0,31,,1263
54646632,Rotterdam - Kinderdijk - Nieuwpoort 43 km DEU 2026,2026-06-26T09:18:03Z,63,"DE,EN","DE:48,EN:3",DE,YES,0,15,,1122
54646664,Rotterdam - Kinderdijk - Nieuwpoort 42 km NLD 2025,2026-04-14T06:56:48Z,71,"EN,NL","NL:66,EN:1",NL,YES,1,15,,1122
54655047,Haarlem (Schleife über Blumenfelder und Strand) 48 km DEU 2026,2026-04-16T16:22:01Z,124,"DE,EN","DE:90,EN:7",DE,YES,0,35,,1731
54655609,Haarlem (Spaarndamseweg) - Alkmaar 45 km ENG 2026 peter-niels,2026-04-14T20:08:23Z,105,EN,EN:105,EN,,1,17,,1207
54664344,Alkmaar Polder-Windmill loop 40km DEU,2026-04-15T13:35:35Z,74,"DE,EN","EN:46,DE:22",EN,YES,0,25,,947
54667144,Haarlem (Spaarndamseweg) - Alkmaar 43 km ENG 2026 peter-niels,2026-04-15T17:12:31Z,103,EN,EN:103,EN,,1,18,,1176
54674985,Nieuwpoort - Oudewater - Utrecht 46 km / 28 mi DEU 2026,2026-07-07T07:57:27Z,84,"DE,EN","DE:66,EN:3",DE,YES,0,25,,1157
54723047,Zaanse Schans - Minervahaven ,2026-04-19T13:45:20Z,41,"DE,EN","DE:20,EN:9",DE,YES,0,9,,538
54723050,Zaanse Schans - Minervahaven ENG,2026-04-19T13:50:20Z,29,"DE,EN","EN:26,DE:1",EN,YES,0,7,,538
54738551,Day 5: Lübeck - Travemünde (Coastal),2026-06-03T12:22:58Z,55,EN,EN:55,EN,,1,3,,2009
54749807,Cologne - Bonn 39 km DEU 2026,2026-06-01T08:23:08Z,86,"DE,EN","DE:55,EN:5",DE,YES,0,44,,963
54750247,Nieuwpoort - Gouda - Utrecht 46 km NLD 2026,2026-04-21T09:00:11Z,96,"EN,NL","NL:86,EN:4",NL,YES,0,31,,1470
54779001,Volendam - Zaanse Schanse - Amsterdam (Minerva) 42km ENG,2026-04-23T07:44:46Z,83,"DE,EN","EN:63,DE:14",EN,YES,0,19,,1196
54861226,Lübeck -  Mölln,2026-04-28T13:07:13Z,68,EN,EN:68,EN,,1,28,,979
54906248,Born - Zutendaal - Maastricht 60km NLD 2026,2026-05-01T07:47:27Z,129,"EN,NL","NL:118,EN:5",NL,YES,0,32,,1390
54906249,Thorn-Venlo  (via Roermond) 54 km NLD  2026,2026-05-01T07:47:27Z,129,"EN,NL","NL:117,EN:2",NL,YES,0,30,,1546
54906250,Born - Eijsden - Maastricht 45 km NLD 2026,2026-05-01T07:47:28Z,96,"EN,NL","NL:83,EN:6",NL,YES,0,31,,1096
54906251,Maastricht - Bilzen(België) - Maastricht 54 km NLD 2026,2026-05-01T07:47:28Z,154,"EN,NL","NL:115,EN:31",NL,YES,0,35,,1451
54906252,Maastricht-Margraten/Valkenburg-Maastricht  46 km NLD 2026,2026-05-01T07:47:29Z,114,"EN,NL","NL:89,EN:13",NL,YES,1,30,,1481
54906253,Cuijk - Venlo 66 km NLD 2026,2026-05-01T07:47:29Z,129,"EN,NL","NL:110,EN:7",NL,YES,0,27,,1802
54906255,Thorn - Venlo 55 km NLD 2026,2026-05-01T07:47:30Z,121,"EN,NL","NL:104,EN:10",NL,YES,0,20,,1490
